Station Name,Date/Time (LST),Year,Month,Day,Time (LST),Temp,Dew Point,Rel_H,Wind Dir,Wind Spd,Solar Radiation,,,ta,rh,dpT,ws,gws,wd,rsds,,dta,dws,drh
OTTAWA INTL A,2024-08-26 7:00,2024,8,26,7:00,18.2,18.2,100,32,4,97.27085848,,,18.18963333,98.97641667,18.04971667,0.175,0.933333333,306.4,,,0.01036667,0.936111111,1.02358333
OTTAWA INTL A,2024-08-26 8:00,2024,8,26,8:00,21.4,20.4,94,3,4,292.7162908,,,20.40886667,91.49046667,18.9419,0.041666667,0.441666667,263.65,,,0.99113333,1.069444444,2.50953333
OTTAWA INTL A,2024-08-26 9:00,2024,8,26,9:00,23,20.7,87,15,0,479.4435682,,,24.59471667,73.06716667,19.46615,0.191666667,0.833333333,124.7333333,,,1.59471667,0.191666667,13.93283333
OTTAWA INTL A,2024-08-26 10:00,2024,8,26,10:00,24.9,20.1,74,27,5,625.5810047,,,25.60035,69.27813333,19.5493,0.366666667,1.15,146.5666667,,,0.70035,1.022222222,4.72186667
OTTAWA INTL A,2024-08-26 11:00,2024,8,26,11:00,25.9,19.4,67,8,4,740.9289532,,,27.05703333,62.5223,19.30121667,0.716666667,1.575,147.2333333,,,1.15703333,0.394444444,4.4777
OTTAWA INTL A,2024-08-26 12:00,2024,8,26,12:00,27.3,19.1,61,14,6,691.2416067,,,28.34425,57.8626,19.2464,0.491666667,1.316666667,211.8166667,,,1.04425,1.175,3.1374
OTTAWA INTL A,2024-08-26 13:00,2024,8,26,13:00,28,17,51,28,9,668.8757927,,,28.77808333,53.81493333,18.49406667,0.416666667,1.4,176.3333333,,,0.77808333,2.083333333,2.81493333
OTTAWA INTL A,2024-08-26 14:00,2024,8,26,14:00,28,16.9,50,22,8,514.3856032,,,29.18715,50.51411667,17.8498,0.65,1.583333333,239.7833333,,,1.18715,1.572222222,0.51411667
OTTAWA INTL A,2024-08-26 15:00,2024,8,26,15:00,28.4,16.8,49,20,10,602.9665402,,,29.52486667,48.56115,17.53021667,0.616666667,1.508333333,228.3333333,,,1.12486667,2.161111111,0.43885
OTTAWA INTL A,2024-08-26 16:00,2024,8,26,16:00,28.4,19.7,58,24,11,466.686892,,,29.10168333,49.99781667,17.62735,1.075,2.2,277.3333333,,,0.70168333,1.980555556,8.00218333
OTTAWA INTL A,2024-08-26 17:00,2024,8,26,17:00,28,15.7,47,27,9,320.3992365,,,29.1446,48.87906667,17.3124,0.916666667,1.875,281.9166667,,,1.1446,1.583333333,1.87906667
OTTAWA INTL A,2024-08-26 18:00,2024,8,26,18:00,25.7,18.1,63,28,9,146.0273212,,,28.28703333,51.3218,17.29023333,0.575,1.45,267.75,,,2.58703333,1.925,11.6782
OTTAWA INTL A,2024-08-26 19:00,2024,8,26,19:00,23.2,17.9,72,19,6,24.78372647,,,26.37566667,57.15588333,17.20898333,0.066666667,0.391666667,260.9166667,,,3.17566667,1.6,14.84411667
OTTAWA INTL A,2024-08-26 20:00,2024,8,26,20:00,20.6,18.4,87,18,7,2.337441367,,,23.96421667,64.82278333,16.9495,0,0.033333333,261.3666667,,,3.36421667,1.944444444,22.17721667
OTTAWA INTL A,2024-08-26 21:00,2024,8,26,21:00,21.8,18.8,83,18,9,2.258654583,,,23.0791,74.65528333,18.32246667,0.016666667,0.116666667,260.2833333,,,1.2791,2.483333333,8.34471667
OTTAWA INTL A,2024-08-26 22:00,2024,8,26,22:00,20.6,19.2,91,18,10,2.027662833,,,21.86196667,83.32615,18.93036667,0.016666667,0.058333333,259.9333333,,,1.26196667,2.761111111,7.67385
OTTAWA INTL A,2024-08-26 23:00,2024,8,26,23:00,19.4,19.4,100,18,10,1.830885267,,,20.8121,86.2898,18.46058333,0,0,260,,,1.4121,2.777777778,13.7102
OTTAWA INTL A,2024-08-27 0:00,2024,8,27,0:00,19.4,19.4,100,19,9,1.696602617,,,20.13181667,88.14081667,18.13005,0,0.041666667,260,,,0.73181667,2.5,11.85918333
OTTAWA INTL A,2024-08-27 1:00,2024,8,27,1:00,18,18,100,18,7,1.818329767,,,19.3572,91.77125,18.00508333,0,0.008333333,260.05,,,1.3572,1.944444444,8.22875
OTTAWA INTL A,2024-08-27 2:00,2024,8,27,2:00,18,18,100,20,7,1.877767383,,,18.71518333,95.04805,17.92843333,0,0.025,263.3166667,,,0.71518333,1.944444444,4.95195
OTTAWA INTL A,2024-08-27 3:00,2024,8,27,3:00,17.1,17.1,100,19,8,1.619884433,,,18.11501667,96.95776667,17.64718333,0,0,263,,,1.01501667,2.222222222,3.04223333
OTTAWA INTL A,2024-08-27 4:00,2024,8,27,4:00,17.8,17.8,100,19,10,1.663912833,,,17.73253333,97.52353333,17.35783333,0,0,263,,,0.06746667,2.777777778,2.47646667
OTTAWA INTL A,2024-08-27 5:00,2024,8,27,5:00,16.9,16.9,100,21,11,1.740701717,,,17.40006667,97.47961667,17.01858333,0.016666667,0.075,261.0666667,,,0.50006667,3.038888889,2.52038333
OTTAWA INTL A,2024-08-27 6:00,2024,8,27,6:00,17.2,17.2,100,20,9,21.03313245,,,17.26748333,98.5421,17.0576,0,0.033333333,260.9666667,,,0.06748333,2.5,1.4579
OTTAWA INTL A,2024-08-27 7:00,2024,8,27,7:00,18.8,18.8,100,20,8,137.1222524,,,19.26391667,91.7969,17.90391667,0.083333333,0.55,263.2833333,,,0.46391667,2.138888889,8.2031
OTTAWA INTL A,2024-08-27 8:00,2024,8,27,8:00,21.6,19.6,88,20,10,319.9387202,,,22.12178333,79.7838,18.4765,0.825,1.825,192.5666667,,,0.52178333,1.952777778,8.2162
OTTAWA INTL A,2024-08-27 9:00,2024,8,27,9:00,24.2,18.9,72,22,12,475.0659898,,,24.21011667,69.39413333,18.25718333,1,2.308333333,174.4833333,,,0.01011667,2.333333333,2.60586667
OTTAWA INTL A,2024-08-27 10:00,2024,8,27,10:00,25.9,18.4,63,21,17,545.4830577,,,25.67361667,64.65876667,18.52695,1.3,2.841666667,176.5833333,,,0.22638333,3.422222222,1.65876667
OTTAWA INTL A,2024-08-27 11:00,2024,8,27,11:00,27.4,18.8,59,21,14,700.61325,,,27.57351667,56.8377,18.25793333,1.233333333,3.341666667,216.2666667,,,0.17351667,2.655555556,2.1623
OTTAWA INTL A,2024-08-27 12:00,2024,8,27,12:00,28.3,18,53,22,17,712.4348677,,,28.61126667,52.6477,17.99886667,1.683333333,3.683333333,182.4166667,,,0.31126667,3.038888889,0.3523
OTTAWA INTL A,2024-08-27 13:00,2024,8,27,13:00,27.5,16.8,52,20,23,726.2761453,,,29.3866,49.49465,17.72961667,1.908333333,3.916666667,187.6333333,,,1.8866,4.480555556,2.50535
OTTAWA INTL A,2024-08-27 14:00,2024,8,27,14:00,28.8,18.3,52,19,20,708.7554,,,29.41696667,49.32976667,17.70503333,2.541666667,4.516666667,167.3333333,,,0.61696667,3.013888889,2.67023333
OTTAWA INTL A,2024-08-27 15:00,2024,8,27,15:00,28.1,16.6,49,19,25,454.3003932,,,29.29111667,49.61293333,17.6835,2.625,4.825,173.8833333,,,1.19111667,4.319444444,0.61293333
OTTAWA INTL A,2024-08-27 16:00,2024,8,27,16:00,27.4,18.5,58,19,20,311.3164102,,,28.92256667,49.41013333,17.27341667,2.375,4.451666667,178.95,,,1.52256667,3.180555556,8.58986667
OTTAWA INTL A,2024-08-27 17:00,2024,8,27,17:00,26.2,18.2,61,17,11,95.69582838,,,27.67828333,51.52671667,16.80111667,2.35,4.258333333,176.5,,,1.47828333,0.705555556,9.47328333
OTTAWA INTL A,2024-08-27 18:00,2024,8,27,18:00,24.7,18.6,68,18,12,92.39258332,,,26.70846667,57.86148333,17.72651667,2.466666667,4.241666667,159.35,,,2.00846667,0.866666666,10.13851667
OTTAWA INTL A,2024-08-27 19:00,2024,8,27,19:00,24.8,16.8,61,18,18,7.389990467,,,25.86133333,59.88821667,17.48968333,2.125,3.85,164.7166667,,,1.06133333,2.875,1.11178333
OTTAWA INTL A,2024-08-27 20:00,2024,8,27,20:00,22.4,19.4,83,21,14,5.679497183,,,23.07591667,72.467,17.62605,1.116666667,2.333333333,207.8166667,,,0.67591667,2.772222222,10.533
OTTAWA INTL A,2024-08-27 21:00,2024,8,27,21:00,22.1,19.8,86,21,16,1.215105917,,,21.39115,86.7182,19.10121667,0.016666667,0.35,127.0333333,,,0.70885,4.427777777,0.7182
OTTAWA INTL A,2024-08-27 22:00,2024,8,27,22:00,21.6,20.8,95,26,13,1.8201411,,,21.34963333,89.47946667,19.56465,0.233333333,0.75,285.15,,,0.25036667,3.377777778,5.52053333
OTTAWA INTL A,2024-08-27 23:00,2024,8,27,23:00,21.5,21.5,100,25,16,1.268746467,,,21.96235,89.58606667,20.19815,0.775,2.008333333,242.7,,,0.46235,3.669444444,10.41393333
OTTAWA INTL A,2024-08-28 0:00,2024,8,28,0:00,22.1,22.1,100,27,23,1.507375333,,,22.11141667,90.3541,20.48396667,2.558333333,4.475,258.3,,,0.01141667,3.830555556,9.6459
OTTAWA INTL A,2024-08-28 1:00,2024,8,28,1:00,21.2,21.2,100,29,29,1.832048367,,,21.95348333,89.43925,20.1624,2.633333333,4.533333333,272.3,,,0.75348333,5.422222223,10.56075
OTTAWA INTL A,2024-08-28 2:00,2024,8,28,2:00,19.4,19.4,100,31,34,2.655478433,,,20.96865,88.1932,18.9642,3.066666667,5.27,294.4666667,,,1.56865,6.377777777,11.8068
OTTAWA INTL A,2024-08-28 3:00,2024,8,28,3:00,18.1,17.6,97,32,26,2.0932295,,,18.73658333,86.45873333,16.45031667,2.508333333,4.543333333,306.5666667,,,0.63658333,4.713888889,10.54126667
OTTAWA INTL A,2024-08-28 4:00,2024,8,28,4:00,16.9,14.5,85,33,33,1.971062217,,,17.42038333,84.0691,14.72065,1.9,3.641666667,307.5666667,,,0.52038333,7.266666667,0.9309
OTTAWA INTL A,2024-08-28 5:00,2024,8,28,5:00,16.6,14.2,86,33,28,1.694527917,,,16.64751667,83.28703333,13.8189,2.125,3.925,307.8,,,0.04751667,5.652777778,2.71296667
OTTAWA INTL A,2024-08-28 6:00,2024,8,28,6:00,15.9,12.7,81,33,27,6.106043883,,,16.194,82.84153333,13.29175,1.65,3.358333333,303.5833333,,,0.294,5.85,1.84153333
OTTAWA INTL A,2024-08-28 7:00,2024,8,28,7:00,15.5,12.8,84,33,21,28.00688292,,,15.80965,81.43911667,12.655,1.691666667,3.25,314.35,,,0.30965,4.141666666,2.56088333
OTTAWA INTL A,2024-08-28 8:00,2024,8,28,8:00,15.3,11.7,79,34,25,88.13053403,,,15.30678333,78.7539,11.6444,2.025,3.616666667,325.9166667,,,0.00678333,4.919444444,0.2461
OTTAWA INTL A,2024-08-28 9:00,2024,8,28,9:00,15.8,10.7,71,35,26,307.5828768,,,15.53015,70.83196667,10.27086667,2.9,4.85,336.0666667,,,0.26985,4.322222222,0.16803333
OTTAWA INTL A,2024-08-28 10:00,2024,8,28,10:00,16.4,10.8,69,36,18,647.8658473,,,17.25496667,64.64365,10.54098333,2.708333333,4.65,314.9333333,,,0.85496667,2.291666667,4.35635
OTTAWA INTL A,2024-08-28 11:00,2024,8,28,11:00,18.1,11.3,64,1,13,481.5969685,,,17.45151667,63.3757,10.43626667,2.275,3.95,309.5,,,0.64848333,1.336111111,0.6243
OTTAWA INTL A,2024-08-28 12:00,2024,8,28,12:00,18.7,10.9,60,3,13,780.765247,,,18.59398333,59.70866667,10.5948,2.066666667,3.683333333,295.0333333,,,0.10601667,1.544444444,0.29133333
OTTAWA INTL A,2024-08-28 13:00,2024,8,28,13:00,18.9,10.9,59,1,20,493.8712852,,,19.0558,58.04495,10.61596667,2.008333333,3.633333333,299.0833333,,,0.1558,3.547222223,0.95505
OTTAWA INTL A,2024-08-28 14:00,2024,8,28,14:00,19.6,11,57,36,16,441.8136618,,,18.49035,60.0207,10.597,2.091666667,3.741666667,323.4333333,,,1.10965,2.352777777,3.0207
OTTAWA INTL A,2024-08-28 15:00,2024,8,28,15:00,19.6,11.4,59,1,11,631.7997788,,,19.42261667,57.19978333,10.74733333,2.416666667,4,305.6833333,,,0.17738333,0.638888889,1.80021667
OTTAWA INTL A,2024-08-28 16:00,2024,8,28,16:00,18.5,11.1,62,1,14,452.1686732,,,19.5706,57.08636667,10.85001667,2.175,3.7,290.0166667,,,1.0706,1.713888889,4.91363333
OTTAWA INTL A,2024-08-28 17:00,2024,8,28,17:00,18.6,10.6,60,35,22,321.576784,,,19.5906,57.78575,11.0556,1.725,3.183333333,307.9666667,,,0.9906,4.386111111,2.21425
OTTAWA INTL A,2024-08-28 18:00,2024,8,28,18:00,17.8,10.3,61,36,17,164.7960444,,,19.20701667,58.7298,10.9465,1.941666667,3.25,336.7166667,,,1.40701667,2.780555555,2.2702
OTTAWA INTL A,2024-08-28 19:00,2024,8,28,19:00,16.5,10.4,67,36,17,22.24422403,,,17.6199,64.5716,10.86426667,1,2.058333333,337.5,,,1.1199,3.722222222,2.4284
OTTAWA INTL A,2024-08-28 20:00,2024,8,28,20:00,15.8,10.7,71,1,14,2.114103633,,,16.13181667,70.5128,10.78241667,0.541666667,1.533333333,334.3,,,0.33181667,3.347222222,0.4872
OTTAWA INTL A,2024-08-28 21:00,2024,8,28,21:00,14.6,10.6,77,1,12,1.852633617,,,15.34286667,72.85718333,10.51466667,0.4,1.275,341.75,,,0.74286667,2.933333333,4.14281667
OTTAWA INTL A,2024-08-28 22:00,2024,8,28,22:00,14.1,10.7,80,2,13,1.56456155,,,14.78195,75.28785,10.46705,0.191666667,1.091666667,338.2833333,,,0.68195,3.419444444,4.71215
OTTAWA INTL A,2024-08-28 23:00,2024,8,28,23:00,13.9,10.9,82,3,18,1.603590433,,,14.28611667,77.84801667,10.48743333,0.358333333,1.208333333,332.2166667,,,0.38611667,4.641666667,4.15198333
OTTAWA INTL A,2024-08-29 0:00,2024,8,29,0:00,13.2,11,87,3,19,1.532627717,,,14.00053333,78.69791667,10.37316667,0.383333333,1.5,159.0333333,,,0.80053333,4.894444445,8.30208333
OTTAWA INTL A,2024-08-29 1:00,2024,8,29,1:00,11.4,11.2,99,4,15,1.807872367,,,13.60738333,77.90365,9.8399,0.95,2.35,268.1166667,,,2.20738333,3.216666667,21.09635
OTTAWA INTL A,2024-08-29 2:00,2024,8,29,2:00,12,10.3,89,3,18,1.690008367,,,13.01185,78.48841667,9.372333333,0.7,1.958333333,317.4333333,,,1.01185,4.3,10.51158333
OTTAWA INTL A,2024-08-29 3:00,2024,8,29,3:00,10.1,9.7,97,4,12,1.706167467,,,12.5285,80.16061667,9.21415,0.566666667,1.65,310.6833333,,,2.4285,2.766666666,16.83938333
OTTAWA INTL A,2024-08-29 4:00,2024,8,29,4:00,9.8,9.4,98,4,13,1.743212917,,,11.79331667,83.64336667,9.126483333,0.133333333,0.825,328.75,,,1.99331667,3.477777778,14.35663333
OTTAWA INTL A,2024-08-29 5:00,2024,8,29,5:00,9.6,9.3,98,3,17,1.632953083,,,11.30066667,85.46245,8.963183333,0.141666667,0.766666667,339.8166667,,,1.70066667,4.580555555,12.53755
OTTAWA INTL A,2024-08-29 6:00,2024,8,29,6:00,10.2,9.6,96,3,12,20.90929153,,,11.03918333,85.28216667,8.67505,0.508333333,1.416666667,342.4166667,,,0.83918333,2.825,10.71783333
OTTAWA INTL A,2024-08-29 7:00,2024,8,29,7:00,12.8,9.7,81,4,16,155.3139225,,,12.92781667,77.57083333,9.090583333,0.558333333,1.691666667,261.7166667,,,0.12781667,3.886111111,3.42916667
OTTAWA INTL A,2024-08-29 8:00,2024,8,29,8:00,14.3,10.2,76,5,16,347.3278313,,,16.19575,64.89685,9.590666667,0.616666667,1.975,77.45,,,1.89575,3.827777777,11.10315
OTTAWA INTL A,2024-08-29 9:00,2024,8,29,9:00,15.4,10,70,8,12,521.3771022,,,17.30136667,60.28136667,9.544866667,1.016666667,2.366666667,61.45,,,1.90136667,2.316666666,9.71863333
OTTAWA INTL A,2024-08-29 10:00,2024,8,29,10:00,16.8,10.9,68,5,15,675.2822053,,,18.47173333,57.04541667,9.814616667,1.033333333,2.533333333,78.43333333,,,1.67173333,3.133333334,10.95458333
OTTAWA INTL A,2024-08-29 11:00,2024,8,29,11:00,17.8,10.3,61,4,16,779.6598303,,,19.34893333,55.97086667,10.35296667,1.525,3.233333333,185.85,,,1.54893333,2.919444444,5.02913333
OTTAWA INTL A,2024-08-29 12:00,2024,8,29,12:00,19.4,11.1,58,5,18,838.9207685,,,20.10353333,54.74096667,10.71911667,1.658333333,3.641666667,134.5,,,0.70353333,3.341666667,3.25903333
OTTAWA INTL A,2024-08-29 13:00,2024,8,29,13:00,20,11.7,58,8,13,833.476868,,,21.16126667,53.70936667,11.41698333,1.691666667,3.541666667,86.08333333,,,1.16126667,1.919444444,4.29063333
OTTAWA INTL A,2024-08-29 14:00,2024,8,29,14:00,20.8,12.1,57,8,12,754.7716153,,,22.31305,50.89631667,11.66368333,1.608333333,3.366666667,108.8833333,,,1.51305,1.725,6.10368333
OTTAWA INTL A,2024-08-29 15:00,2024,8,29,15:00,21,12,56,6,13,654.5529288,,,22.88538333,48.90905,11.58071667,1.4,3.108333333,88.23333333,,,1.88538333,2.211111111,7.09095
OTTAWA INTL A,2024-08-29 16:00,2024,8,29,16:00,21.1,11.5,54,6,22,509.143324,,,22.78638333,45.94781667,10.55815,1.675,3.308333333,71.98333333,,,1.68638333,4.436111111,8.05218333
OTTAWA INTL A,2024-08-29 17:00,2024,8,29,17:00,20.7,11.2,54,4,18,329.9777187,,,23.05516667,45.72003333,10.73101667,1.083333333,2.458333333,66.25,,,2.35516667,3.916666667,8.27996667
OTTAWA INTL A,2024-08-29 18:00,2024,8,29,18:00,18.6,10.6,59,6,14,131.320116,,,21.2132,49.93741667,10.36763333,0.975,2.333333333,83.11666667,,,2.6132,2.913888889,9.06258333
OTTAWA INTL A,2024-08-29 19:00,2024,8,29,19:00,15.8,10.4,70,8,10,18.8968673,,,19.31213333,57.11683333,10.59938333,0.183333333,0.941666667,80.26666667,,,3.51213333,2.594444445,12.88316667
OTTAWA INTL A,2024-08-29 20:00,2024,8,29,20:00,15.8,10.4,70,7,10,1.94798885,,,17.41788333,63.43551667,10.417,0.166666667,0.708333333,53.73333333,,,1.61788333,2.611111111,6.56448333
OTTAWA INTL A,2024-08-29 21:00,2024,8,29,21:00,14.8,10.2,74,7,13,1.8613031,,,16.58105,67.25305,10.4871,0.016666667,0.483333333,59.91666667,,,1.78105,3.594444444,6.74695
OTTAWA INTL A,2024-08-29 22:00,2024,8,29,22:00,13.8,10.5,80,7,13,1.932255517,,,15.18018333,78.74338333,11.52131667,0.016666667,0.741666667,47.9,,,1.38018333,3.594444444,1.25661667
OTTAWA INTL A,2024-08-29 23:00,2024,8,29,23:00,13.8,11,83,6,13,1.569681267,,,14.55416667,82.36958333,11.59953333,0.1,0.958333333,60.06666667,,,0.75416667,3.511111111,0.63041667
OTTAWA INTL A,2024-08-30 0:00,2024,8,30,0:00,13.3,11.7,90,6,17,1.541465133,,,14.31661667,82.19803333,11.33651667,0.425,1.316666667,51.28333333,,,1.01661667,4.297222222,7.80196667
OTTAWA INTL A,2024-08-30 1:00,2024,8,30,1:00,12.5,12.2,98,7,15,1.742492217,,,13.87295,83.83358333,11.19918333,0.5,1.491666667,51.98333333,,,1.37295,3.666666667,14.16641667
OTTAWA INTL A,2024-08-30 2:00,2024,8,30,2:00,11,11,100,5,8,1.516526783,,,13.61951667,84.24915,11.0256,0.408333333,1.408333333,55.73333333,,,2.61951667,1.813888889,15.75085
OTTAWA INTL A,2024-08-30 3:00,2024,8,30,3:00,10.6,10.6,100,5,12,1.635088217,,,13.29245,84.93083333,10.82613333,0.125,0.791666667,56.18333333,,,2.69245,3.208333333,15.06916667
OTTAWA INTL A,2024-08-30 4:00,2024,8,30,4:00,11.4,11.4,100,6,14,1.67441405,,,13.06326667,84.75925,10.5712,0.775,1.875,63.9,,,1.66326667,3.113888889,15.24075
OTTAWA INTL A,2024-08-30 5:00,2024,8,30,5:00,10.6,10.6,100,5,11,1.540341483,,,12.75298333,85.80178333,10.44986667,0.058333333,0.675,69.95,,,2.15298333,2.997222223,14.19821667
OTTAWA INTL A,2024-08-30 6:00,2024,8,30,6:00,11.4,11.4,100,6,13,17.26109487,,,12.77226667,86.4244,10.57743333,0.45,1.475,57.91666667,,,1.37226667,3.161111111,13.5756
OTTAWA INTL A,2024-08-30 7:00,2024,8,30,7:00,13.4,13.4,100,8,13,114.7743251,,,14.38666667,81.83495,11.33121667,0.866666667,2.125,64.45,,,0.98666667,2.744444444,18.16505
OTTAWA INTL A,2024-08-30 8:00,2024,8,30,8:00,15.4,14.6,95,8,13,193.780409,,,15.73713333,79.89318333,12.28931667,0.633333333,1.941666667,66.6,,,0.33713333,2.977777778,15.10681667
OTTAWA INTL A,2024-08-30 9:00,2024,8,30,9:00,18.3,16.1,87,9,11,386.9809988,,,18.40595,72.71116667,13.4291,1.208333333,2.6,70.13333333,,,0.10595,1.847222223,14.28883333
OTTAWA INTL A,2024-08-30 10:00,2024,8,30,10:00,19.4,16.1,81,11,11,268.879786,,,18.73306667,75.4297,14.31688333,0.983333333,2.275,102.5166667,,,0.66693333,2.072222223,5.5703
OTTAWA INTL A,2024-08-30 11:00,2024,8,30,11:00,19.6,16.6,82,12,10,252.555824,,,19.9502,74.62296667,15.32673333,0.916666667,2.1,108.0666667,,,0.3502,1.861111111,7.37703333
OTTAWA INTL A,2024-08-30 12:00,2024,8,30,12:00,21.3,18.4,83,12,14,234.2496235,,,20.22573333,76.14203333,15.90893333,1.308333333,2.575,117.9,,,1.07426667,2.580555556,6.85796667
OTTAWA INTL A,2024-08-30 13:00,2024,8,30,13:00,21.8,18.8,83,13,10,153.6080862,,,20.67156667,76.87163333,16.49018333,1.066666667,2.383333333,110.7,,,1.12843333,1.711111111,6.12836667
OTTAWA INTL A,2024-08-30 14:00,2024,8,30,14:00,22.1,19.4,85,11,14,204.0894987,,,21.69571667,76.01008333,17.30308333,0.516666667,1.6,94.33333333,,,0.40428333,3.372222222,8.98991667
OTTAWA INTL A,2024-08-30 15:00,2024,8,30,15:00,22.1,19.5,85,11,15,184.176779,,,22.18465,76.3978,17.85855,1.258333333,2.533333333,122.65,,,0.08465,2.908333334,8.6022
OTTAWA INTL A,2024-08-30 16:00,2024,8,30,16:00,22.8,19.9,84,14,11,203.7549905,,,22.71053333,76.16715,18.31941667,1.625,2.95,121.2833333,,,0.08946667,1.430555556,7.83285
OTTAWA INTL A,2024-08-30 17:00,2024,8,30,17:00,22.4,20,86,16,10,126.4484127,,,22.87611667,77.9355,18.84581667,1.075,2.266666667,123.5666667,,,0.47611667,1.702777778,8.0645
OTTAWA INTL A,2024-08-30 18:00,2024,8,30,18:00,21.8,19.4,86,16,11,49.45428273,,,22.84611667,78.94863333,19.02481667,1.025,2.208333333,139.7666667,,,1.04611667,2.030555556,7.05136667
OTTAWA INTL A,2024-08-30 19:00,2024,8,30,19:00,21.3,18.7,85,16,16,5.5717805,,,22.35808333,77.90275,18.33783333,1.683333333,3.025,153.8833333,,,1.05808333,2.761111111,7.09725
OTTAWA INTL A,2024-08-30 20:00,2024,8,30,20:00,20.9,18.4,85,17,12,1.884010767,,,21.90201667,78.18156667,17.95203333,1.416666667,2.9,152.3166667,,,1.00201667,1.916666666,6.81843333
OTTAWA INTL A,2024-08-30 21:00,2024,8,30,21:00,20.4,18.2,87,16,15,1.924786533,,,21.51163333,78.25195,17.58713333,1.458333333,2.791666667,153.5333333,,,1.11163333,2.708333334,8.74805
OTTAWA INTL A,2024-08-30 22:00,2024,8,30,22:00,19.9,17.9,88,17,14,1.710420967,,,21.02118333,79.06083333,17.27358333,1.708333333,3.133333333,145.4333333,,,1.12118333,2.180555556,8.93916667
OTTAWA INTL A,2024-08-30 23:00,2024,8,30,23:00,18.9,17.6,93,16,13,1.936131317,,,20.69841667,79.74286667,17.09556667,1.458333333,2.866666667,149.6666667,,,1.79841667,2.152777778,13.25713333
OTTAWA INTL A,2024-08-31 0:00,2024,8,31,0:00,18.5,17.8,95,16,15,1.9912215,,,19.82973333,81.55461667,16.60255,1.775,3.325,150.4833333,,,1.32973333,2.391666667,13.44538333
OTTAWA INTL A,2024-08-31 1:00,2024,8,31,1:00,18.5,17.9,96,21,6,2.419275417,,,19.27598333,83.64268333,16.45948333,0.941666667,2.191666667,153.6333333,,,0.77598333,0.725,12.35731667
OTTAWA INTL A,2024-08-31 2:00,2024,8,31,2:00,17.8,17.8,100,18,12,1.7258367,,,18.41206667,89.97396667,16.75808333,0.825,2.125,152.6333333,,,0.61206667,2.508333333,10.02603333
OTTAWA INTL A,2024-08-31 3:00,2024,8,31,3:00,17.7,17.7,100,18,12,1.86120325,,,18.10788333,92.3655,16.87028333,1.641666667,3.175,152.4166667,,,0.40788333,1.691666666,7.6345
OTTAWA INTL A,2024-08-31 4:00,2024,8,31,4:00,17.6,17.6,100,18,14,1.536114767,,,17.82316667,95.38375,17.0971,1.35,2.725,153.1666667,,,0.22316667,2.538888889,4.61625
OTTAWA INTL A,2024-08-31 5:00,2024,8,31,5:00,18,18,100,20,20,1.535091,,,17.89231667,95.37008333,17.16351667,1.625,2.983333333,153.1166667,,,0.10768333,3.930555556,4.62991667
OTTAWA INTL A,2024-08-31 6:00,2024,8,31,6:00,18.2,18.2,100,19,13,4.59171775,,,18.32051667,95.5412,17.61845,1.883333333,3.7,170.25,,,0.12051667,1.727777778,4.4588
OTTAWA INTL A,2024-08-31 7:00,2024,8,31,7:00,18.7,18.7,100,20,20,16.50463488,,,18.91065,94.59188333,18.04695,1.066666667,2.433333333,178,,,0.21065,4.488888889,5.40811667
OTTAWA INTL A,2024-08-31 8:00,2024,8,31,8:00,19.4,19.4,100,21,19,27.15705023,,,19.2367,93.34613333,18.15951667,1.908333333,3.783333333,185.2166667,,,0.1633,3.369444445,6.65386667
OTTAWA INTL A,2024-08-31 9:00,2024,8,31,9:00,20,20,100,21,18,69.5267754,,,19.88873333,91.587,18.5023,1.5,3.308333333,188.8,,,0.11126667,3.5,8.413
OTTAWA INTL A,2024-08-31 10:00,2024,8,31,10:00,20.8,20.8,100,22,16,44.95068925,,,20.31735,91.47661667,18.90771667,0.291666667,1.25,197.3166667,,,0.48265,4.152777777,8.52338333
OTTAWA INTL A,2024-08-31 11:00,2024,8,31,11:00,20.9,20.9,100,22,16,75.88269705,,,21.10305,89.44513333,19.32398333,0.641666667,1.966666667,186.6166667,,,0.20305,3.802777777,10.55486667
OTTAWA INTL A,2024-08-31 12:00,2024,8,31,12:00,21.1,21.1,100,21,18,186.07129,,,21.89346667,87.10876667,19.67586667,1.891666667,3.616666667,181.3833333,,,0.79346667,3.108333333,12.89123333
OTTAWA INTL A,2024-08-31 13:00,2024,8,31,13:00,22.4,21.9,97,21,17,312.7978615,,,22.7713,84.51221667,20.04426667,1.591666667,3.291666667,180.9333333,,,0.3713,3.130555555,12.48778333
OTTAWA INTL A,2024-08-31 14:00,2024,8,31,14:00,22.6,22.2,98,20,22,294.5054167,,,23.84836667,81.50336667,20.51463333,1.983333333,3.6,177.4833333,,,1.24836667,4.127777778,16.49663333
OTTAWA INTL A,2024-08-31 15:00,2024,8,31,15:00,23.9,23,95,21,16,212.7352348,,,23.59031667,83.15706667,20.58891667,1.8,3.291666667,172.6666667,,,0.30968333,2.644444444,11.84293333
OTTAWA INTL A,2024-08-31 16:00,2024,8,31,16:00,22.9,22.6,98,23,13,266.8176647,,,23.61818333,81.86863333,20.3449,1.041666667,2.266666667,201.85,,,0.71818333,2.569444444,16.13136667
