Station Name,Date/Time (LST),Year,Month,Day,Time (LST),Temp,Dew Point,Rel_H,Wind Dir,Wind Spd,Solar Radiation,,,ta,rh,dpT,ws,gws,wd,rsds,,dta,dws,drh,drsds
OTTAWA INTL A,2024-08-24 20:00,2024,8,24,20:00,20.7,16.2,75,20,11,1.818020383,,,23.0752,59.05201667,14.65993333,0.175,1,207.0333333,1,,2.3752,2.880555556,15.94798333,0.818020383
OTTAWA INTL A,2024-08-24 21:00,2024,8,24,21:00,20.8,16.9,78,21,10,1.739625783,,,22.73531667,64.9536,15.818,0.366666667,1.366666667,208,1,,1.93531667,2.411111111,13.0464,0.739625783
OTTAWA INTL A,2024-08-24 22:00,2024,8,24,22:00,19.9,17.6,86,20,6,1.76890335,,,22.22401667,68.85066667,16.25065,0.1,0.95,209.6,1,,2.32401667,1.566666667,17.14933333,0.76890335
OTTAWA INTL A,2024-08-24 23:00,2024,8,24,23:00,19.4,17.7,90,19,8,1.6917218,,,21.66428333,72.38241667,16.50111667,0,0.133333333,210.8833333,1,,2.26428333,2.222222222,17.61758333,0.6917218
OTTAWA INTL A,2024-08-25 0:00,2024,8,25,0:00,18.9,17.8,93,18,8,1.779516583,,,21.28315,75.06578333,16.70645,0,0,213,1,,2.38315,2.222222222,17.93421667,0.779516583
OTTAWA INTL A,2024-08-25 1:00,2024,8,25,1:00,18.2,18,99,19,7,1.846232283,,,20.72911667,78.77906667,16.93195,0,0.05,213,1,,2.52911667,1.944444444,20.22093333,0.846232283
OTTAWA INTL A,2024-08-25 2:00,2024,8,25,2:00,17.8,17.8,100,19,6,1.601251767,,,20.27013333,80.6157,16.84976667,0,0,213,1,,2.47013333,1.666666667,19.3843,0.601251767
OTTAWA INTL A,2024-08-25 3:00,2024,8,25,3:00,17.8,17.8,100,22,8,1.954525317,,,19.69353333,84.96561667,17.11201667,0.008333333,0.083333333,272.55,1,,1.89353333,2.213888889,15.03438333,0.954525317
OTTAWA INTL A,2024-08-25 4:00,2024,8,25,4:00,17.4,17.4,100,24,5,1.6884194,,,18.79131667,92.53093333,17.57743333,0.033333333,0.166666667,323,1,,1.39131667,1.355555556,7.46906667,0.6884194
OTTAWA INTL A,2024-08-25 5:00,2024,8,25,5:00,16.9,16.9,100,24.5,0,1.880004333,,,18.40881667,92.95125,17.27036667,0,0.05,323,1,,1.50881667,0,7.04875,0.880004333
OTTAWA INTL A,2024-08-25 6:00,2024,8,25,6:00,17.5,17.5,100,25,6,18.70219395,,,18.32381667,93.49123333,17.27751667,0,0.083333333,322.75,3.566666667,,0.82381667,1.666666667,6.50876667,15.13552728
OTTAWA INTL A,2024-08-25 7:00,2024,8,25,7:00,19.1,18.5,96,30,5,31.67601865,,,18.38985,95.56465,17.68818333,0.041666667,0.3,219.2333333,6.25,,0.71015,1.347222222,0.43535,25.42601865
OTTAWA INTL A,2024-08-25 8:00,2024,8,25,8:00,20.9,18.9,88,21,4,272.2061938,,,19.2556,95.0579,18.46655,0.016666667,0.191666667,276.9666667,46.35,,1.6444,1.094444444,7.0579,225.8561938
OTTAWA INTL A,2024-08-25 9:00,2024,8,25,9:00,23,18.8,77,24,0,428.8767173,,,20.38068333,89.73843333,18.65798333,0.008333333,0.3,120.9166667,74.93333333,,2.61931667,0.008333333,12.73843333,353.943384
OTTAWA INTL A,2024-08-25 10:00,2024,8,25,10:00,23.9,18.7,73,27,6,637.8586297,,,22.05925,82.4828,18.95193333,0,0.233333333,142.4166667,105.9,,1.84075,1.666666667,9.4828,531.9586297
OTTAWA INTL A,2024-08-25 11:00,2024,8,25,11:00,25.4,18,63,29,7,712.8228853,,,24.13256667,72.68031667,18.92481667,0.025,0.5,140.0333333,90.5,,1.26743333,1.919444444,9.68031667,622.3228853
OTTAWA INTL A,2024-08-25 12:00,2024,8,25,12:00,26.2,16.9,56,23,14,731.317724,,,25.1975,64.62518333,17.9838,0.258333333,1.091666667,233.1666667,76.63333333,,1.0025,3.630555556,8.62518333,654.6843907
OTTAWA INTL A,2024-08-25 13:00,2024,8,25,13:00,26.2,16.9,56,24,8,807.5849795,,,26.38136667,53.08291667,16.06006667,0.425,1.716666667,176.75,98.18333333,,0.18136667,1.797222222,2.91708333,709.4016462
OTTAWA INTL A,2024-08-25 14:00,2024,8,25,14:00,26.1,17.4,58,26,9,739.2409803,,,26.96435,48.37911667,15.14078333,0.391666667,1.533333333,189.3833333,86.63333333,,0.86435,2.108333333,9.62088333,652.607647
OTTAWA INTL A,2024-08-25 15:00,2024,8,25,15:00,27.1,16.4,51,31,11,445.921843,,,26.27978333,50.31605,15.12061667,0.933333333,2.183333333,317.7333333,64.46666667,,0.82021667,2.122222223,0.68395,381.4551763
OTTAWA INTL A,2024-08-25 16:00,2024,8,25,16:00,27.2,15,47,31,12,492.5904755,,,25.78118333,59.90243333,17.42166667,0.441666667,1.491666667,222.9333333,91.28333333,,1.41881667,2.891666666,12.90243333,401.3071422
OTTAWA INTL A,2024-08-25 17:00,2024,8,25,17:00,25.5,17.1,59,33,11,332.6507925,,,26.2637,56.63573333,16.97791667,0.216666667,1.091666667,182.3833333,56.46666667,,0.7637,2.838888889,2.36426667,276.1841258
OTTAWA INTL A,2024-08-25 18:00,2024,8,25,18:00,24.4,17.1,63,35,8,143.6341869,,,25.81685,56.92576667,16.65115,0.025,0.466666667,143.85,34.35,,1.41685,2.197222222,6.07423333,109.2841869
OTTAWA INTL A,2024-08-25 19:00,2024,8,25,19:00,24,16.8,64,4,7,27.28861748,,,24.36883333,65.08291667,17.376,0,0.066666667,235.2333333,5.066666667,,0.36883333,1.944444444,1.08291667,22.22195081
OTTAWA INTL A,2024-08-25 20:00,2024,8,25,20:00,19.3,17.3,88,13,7,2.506563667,,,22.57725,72.76905,17.463,0,0,37.38333333,1,,3.27725,1.944444444,15.23095,1.506563667
OTTAWA INTL A,2024-08-25 21:00,2024,8,25,21:00,19.8,18.8,94,19,10,2.017495867,,,21.96915,79.54031667,18.28646667,0,0,26.18333333,1,,2.16915,2.777777778,14.45968333,1.017495867
OTTAWA INTL A,2024-08-25 22:00,2024,8,25,22:00,19.1,18.4,96,21,4,1.84029835,,,20.6648,87.73168333,18.57866667,0,0,4,1,,1.5648,1.111111111,8.26831667,0.84029835
OTTAWA INTL A,2024-08-25 23:00,2024,8,25,23:00,18.9,18.9,100,27,4,1.686134683,,,20.33948333,90.0914,18.68496667,0,0.083333333,42.58333333,1,,1.43948333,1.111111111,9.9086,0.686134683
OTTAWA INTL A,2024-08-26 0:00,2024,8,26,0:00,18.3,18.3,100,21,6,1.635553367,,,19.94561667,92.63025,18.73898333,0.025,0.108333333,162.05,1,,1.64561667,1.641666667,7.36975,0.635553367
OTTAWA INTL A,2024-08-26 1:00,2024,8,26,1:00,18.4,18.4,100,1,3,1.794487733,,,19.37683333,95.41145,18.6486,0,0.008333333,357,1,,0.97683333,0.833333333,4.58855,0.794487733
OTTAWA INTL A,2024-08-26 2:00,2024,8,26,2:00,17.2,17.2,100,5,5,1.5736006,,,18.96078333,96.39458333,18.39786667,0,0.041666667,357,1,,1.76078333,1.388888889,3.60541667,0.5736006
OTTAWA INTL A,2024-08-26 3:00,2024,8,26,3:00,17.3,17.3,100,3,4,1.7468518,,,18.80738333,96.20786667,18.21413333,0,0,357,1,,1.50738333,1.111111111,3.79213333,0.7468518
OTTAWA INTL A,2024-08-26 4:00,2024,8,26,4:00,16.8,16.8,100,36,3,1.649897333,,,18.30515,97.11376667,17.8622,0,0.025,351.7666667,1,,1.50515,0.833333333,2.88623333,0.649897333
OTTAWA INTL A,2024-08-26 5:00,2024,8,26,5:00,16.6,16.6,100,9,5,1.765474317,,,18.12388333,98.46366667,17.90123333,0,0,352.3333333,1,,1.52388333,1.388888889,1.53633333,0.765474317
OTTAWA INTL A,2024-08-26 6:00,2024,8,26,6:00,16.2,16.2,100,5,8,13.85911103,,,17.92523333,99.12478333,17.80905,0,0.008333333,352,1.783333333,,1.72523333,2.222222222,0.87521667,12.0757777
OTTAWA INTL A,2024-08-26 7:00,2024,8,26,7:00,18.2,18.2,100,32,4,97.27085848,,,18.19651667,99.20851667,18.09391667,0.008333333,0.283333333,236.0833333,16.86666667,,0.00348333,1.102777778,0.79148333,80.40419181
OTTAWA INTL A,2024-08-26 8:00,2024,8,26,8:00,21.4,20.4,94,3,4,292.7162908,,,19.66671667,94.12688333,18.6969,0,0.05,322.9666667,108.1166667,,1.73328333,1.111111111,0.12688333,184.5996241
OTTAWA INTL A,2024-08-26 9:00,2024,8,26,9:00,23,20.7,87,15,0,479.4435682,,,22.13685,84.01013333,19.32768333,0.033333333,0.35,137.3833333,113.45,,0.86315,0.033333333,2.98986667,365.9935682
OTTAWA INTL A,2024-08-26 10:00,2024,8,26,10:00,24.9,20.1,74,27,5,625.5810047,,,23.94131667,76.90281667,19.65548333,0.058333333,0.666666667,165.5666667,98.28333333,,0.95868333,1.330555556,2.90281667,527.2976714
OTTAWA INTL A,2024-08-26 11:00,2024,8,26,11:00,25.9,19.4,67,8,4,740.9289532,,,25.36576667,70.58955,19.64948333,0.141666667,0.775,127.4833333,90.03333333,,0.53423333,0.969444444,3.58955,650.8956199
OTTAWA INTL A,2024-08-26 12:00,2024,8,26,12:00,27.3,19.1,61,14,6,691.2416067,,,26.12503333,64.49176667,18.923,0.208333333,1.033333333,136.1166667,78.98333333,,1.17496667,1.458333334,3.49176667,612.2582734
OTTAWA INTL A,2024-08-26 13:00,2024,8,26,13:00,28,17,51,28,9,668.8757927,,,27.15563333,58.68975,18.37718333,0.208333333,0.983333333,218.2166667,93.46666667,,0.84436667,2.291666667,7.68975,575.409126
OTTAWA INTL A,2024-08-26 14:00,2024,8,26,14:00,28,16.9,50,22,8,514.3856032,,,27.51741667,54.02645,17.40241667,0.4,1.233333333,299.1166667,79.03333333,,0.48258333,1.822222222,4.02645,435.3522699
OTTAWA INTL A,2024-08-26 15:00,2024,8,26,15:00,28.4,16.8,49,20,10,602.9665402,,,28.08755,51.23255,17.08333333,0.366666667,1.341666667,299.1166667,101.4833333,,0.31245,2.411111111,2.23255,501.4832069
OTTAWA INTL A,2024-08-26 16:00,2024,8,26,16:00,28.4,19.7,58,24,11,466.686892,,,28.23403333,51.58471667,17.33128333,0.366666667,1.241666667,254.3,78.9,,0.16596667,2.688888889,6.41528333,387.786892
OTTAWA INTL A,2024-08-26 17:00,2024,8,26,17:00,28,15.7,47,27,9,320.3992365,,,28.41748333,49.05341667,16.7051,0.541666667,1.6,327.2,70.76666667,,0.41748333,1.958333333,2.05341667,249.6325698
OTTAWA INTL A,2024-08-26 18:00,2024,8,26,18:00,25.7,18.1,63,28,9,146.0273212,,,27.76583333,50.79228333,16.65621667,0.541666667,1.533333333,328.8666667,32.56666667,,2.06583333,1.958333333,12.20771667,113.4606545
OTTAWA INTL A,2024-08-26 19:00,2024,8,26,19:00,23.2,17.9,72,19,6,24.78372647,,,26.8311,53.778,16.69316667,0.075,0.708333333,148.0166667,5.316666667,,3.6311,1.591666667,18.222,19.4670598
OTTAWA INTL A,2024-08-26 20:00,2024,8,26,20:00,20.6,18.4,87,18,7,2.337441367,,,25.26963333,59.05916667,16.71161667,0,0.05,12.81666667,1,,4.66963333,1.944444444,27.94083333,1.337441367
OTTAWA INTL A,2024-08-26 21:00,2024,8,26,21:00,21.8,18.8,83,18,9,2.258654583,,,23.41363333,68.54453333,17.28186667,0,0,6.016666667,1,,1.61363333,2.5,14.45546667,1.258654583
OTTAWA INTL A,2024-08-26 22:00,2024,8,26,22:00,20.6,19.2,91,18,10,2.027662833,,,22.3191,80.74741667,18.87228333,0,0,4.766666667,1,,1.7191,2.777777778,10.25258333,1.027662833
OTTAWA INTL A,2024-08-26 23:00,2024,8,26,23:00,19.4,19.4,100,18,10,1.830885267,,,21.3019,84.18516667,18.54441667,0,0,4,1,,1.9019,2.777777778,15.81483333,0.830885267
OTTAWA INTL A,2024-08-27 0:00,2024,8,27,0:00,19.4,19.4,100,19,9,1.696602617,,,20.22151667,89.97395,18.54618333,0,0,4,1,,0.82151667,2.5,10.02605,0.696602617
OTTAWA INTL A,2024-08-27 1:00,2024,8,27,1:00,18,18,100,18,7,1.818329767,,,19.62211667,93.39143333,18.54935,0,0,3.35,1,,1.62211667,1.944444444,6.60856667,0.818329767
OTTAWA INTL A,2024-08-27 2:00,2024,8,27,2:00,18,18,100,20,7,1.877767383,,,18.9862,95.61551667,18.29361667,0,0,3,1,,0.9862,1.944444444,4.38448333,0.877767383
OTTAWA INTL A,2024-08-27 3:00,2024,8,27,3:00,17.1,17.1,100,19,8,1.619884433,,,18.56406667,96.51923333,18.02296667,0,0,3,1,,1.46406667,2.222222222,3.48076667,0.619884433
OTTAWA INTL A,2024-08-27 4:00,2024,8,27,4:00,17.8,17.8,100,19,10,1.663912833,,,18.29726667,97.01576667,17.8387,0,0,3,1,,0.49726667,2.777777778,2.98423333,0.663912833
OTTAWA INTL A,2024-08-27 5:00,2024,8,27,5:00,16.9,16.9,100,21,11,1.740701717,,,17.95591667,97.75771667,17.61885,0,0,3,1,,1.05591667,3.055555556,2.24228333,0.740701717
OTTAWA INTL A,2024-08-27 6:00,2024,8,27,6:00,17.2,17.2,100,20,9,21.03313245,,,17.67426667,98.62681667,17.47793333,0,0,3,3.883333333,,0.47426667,2.5,1.37318333,17.14979912
OTTAWA INTL A,2024-08-27 7:00,2024,8,27,7:00,18.8,18.8,100,20,8,137.1222524,,,18.14216667,97.27015,17.72188333,0,0,30.58333333,49.28333333,,0.65783333,2.222222222,2.72985,87.83891907
OTTAWA INTL A,2024-08-27 8:00,2024,8,27,8:00,21.6,19.6,88,20,10,319.9387202,,,21.29426667,85.51255,18.77435,0.008333333,0.45,127.05,109.3,,0.30573333,2.769444445,2.48745,210.6387202
OTTAWA INTL A,2024-08-27 9:00,2024,8,27,9:00,24.2,18.9,72,22,12,475.0659898,,,23.24603333,74.3196,18.4305,0.116666667,0.883333333,197.15,107.0666667,,0.95396667,3.216666666,2.3196,367.9993231
OTTAWA INTL A,2024-08-27 10:00,2024,8,27,10:00,25.9,18.4,63,21,17,545.4830577,,,24.73778333,68.3698,18.53266667,0.291666667,1.283333333,198.3833333,89.71666667,,1.16221667,4.430555555,5.3698,455.766391
OTTAWA INTL A,2024-08-27 11:00,2024,8,27,11:00,27.4,18.8,59,21,14,700.61325,,,26.59478333,59.76223333,18.14076667,0.75,2.1,183.2,107.4833333,,0.80521667,3.138888889,0.76223333,593.1299167
OTTAWA INTL A,2024-08-27 12:00,2024,8,27,12:00,28.3,18,53,22,17,712.4348677,,,27.52993333,55.39108333,17.80843333,0.85,2.208333333,198.5,113.6,,0.77006667,3.872222222,2.39108333,598.8348677
OTTAWA INTL A,2024-08-27 13:00,2024,8,27,13:00,27.5,16.8,52,20,23,726.2761453,,,28.3685,52.10175,17.61101667,0.875,2.316666667,198.6166667,104.9666667,,0.8685,5.513888889,0.10175,621.3094786
OTTAWA INTL A,2024-08-27 14:00,2024,8,27,14:00,28.8,18.3,52,19,20,708.7554,,,28.73315,50.97421667,17.60015,0.95,2.366666667,195.3833333,88.03333333,,0.06685,4.605555556,1.02578333,620.7220667
OTTAWA INTL A,2024-08-27 15:00,2024,8,27,15:00,28.1,16.6,49,19,25,454.3003932,,,28.68168333,50.92281667,17.5405,1.041666667,2.441666667,198.7,88.36666667,,0.58168333,5.902777777,1.92281667,365.9337265
OTTAWA INTL A,2024-08-27 16:00,2024,8,27,16:00,27.4,18.5,58,19,20,311.3164102,,,28.50828333,49.99055,17.08721667,1.025,2.425,199.5166667,58.16666667,,1.10828333,4.530555556,8.00945,253.1497435
OTTAWA INTL A,2024-08-27 17:00,2024,8,27,17:00,26.2,18.2,61,17,11,95.69582838,,,27.62931667,51.17358333,16.64935,0.983333333,2.358333333,201.7833333,18.78333333,,1.42931667,2.072222223,9.82641667,76.91249505
OTTAWA INTL A,2024-08-27 18:00,2024,8,27,18:00,24.7,18.6,68,18,12,92.39258332,,,26.6505,57.386,17.5409,0.925,2.241666667,196.8,19.08333333,,1.9505,2.408333333,10.614,73.30924999
OTTAWA INTL A,2024-08-27 19:00,2024,8,27,19:00,24.8,16.8,61,18,18,7.389990467,,,25.98636667,59.24761667,17.43745,0.758333333,2.05,200.35,1.583333333,,1.18636667,4.241666667,1.75238333,5.806657134
OTTAWA INTL A,2024-08-27 20:00,2024,8,27,20:00,22.4,19.4,83,21,14,5.679497183,,,22.76346667,75.63433333,17.90738333,0.316666667,1.025,165,1,,0.36346667,3.572222222,7.36566667,4.679497183
OTTAWA INTL A,2024-08-27 21:00,2024,8,27,21:00,22.1,19.8,86,21,16,1.215105917,,,20.8642,91.48585,19.43403333,0,0.083333333,118.5666667,1,,1.2358,4.444444444,5.48585,0.215105917
OTTAWA INTL A,2024-08-27 22:00,2024,8,27,22:00,21.6,20.8,95,26,13,1.8201411,,,21.04981667,92.6874,19.83888333,0.083333333,0.4,107.6833333,1,,0.55018333,3.527777778,2.3126,0.8201411
OTTAWA INTL A,2024-08-27 23:00,2024,8,27,23:00,21.5,21.5,100,25,16,1.268746467,,,21.92158333,91.25091667,20.45638333,0.141666667,1.025,138.7166667,1,,0.42158333,4.302777777,8.74908333,0.268746467
OTTAWA INTL A,2024-08-28 0:00,2024,8,28,0:00,22.1,22.1,100,27,23,1.507375333,,,22.25293333,90.9828,20.73676667,0.5,1.883333333,170.7,1,,0.15293333,5.888888889,9.0172,0.507375333
OTTAWA INTL A,2024-08-28 1:00,2024,8,28,1:00,21.2,21.2,100,29,29,1.832048367,,,22.224,88.92748333,20.3363,1.716666667,3.591666667,332.8833333,1,,1.024,6.338888889,11.07251667,0.832048367
OTTAWA INTL A,2024-08-28 2:00,2024,8,28,2:00,19.4,19.4,100,31,34,2.655478433,,,21.08263333,88.49656667,19.13185,1.633333333,3.575,331.3666667,1,,1.68263333,7.811111111,11.50343333,1.655478433
OTTAWA INTL A,2024-08-28 3:00,2024,8,28,3:00,18.1,17.6,97,32,26,2.0932295,,,18.83423333,86.76801667,16.60278333,1.408333333,3.208333333,330.3166667,1,,0.73423333,5.813888889,10.23198333,1.0932295
OTTAWA INTL A,2024-08-28 4:00,2024,8,28,4:00,16.9,14.5,85,33,33,1.971062217,,,17.55773333,84.1808,14.87593333,1.041666667,2.616666667,335.8666667,1,,0.65773333,8.125,0.8192,0.971062217
OTTAWA INTL A,2024-08-28 5:00,2024,8,28,5:00,16.6,14.2,86,33,28,1.694527917,,,16.7888,83.45158333,13.98766667,0.833333333,2.316666667,330.8166667,1,,0.1888,6.944444445,2.54841667,0.694527917
OTTAWA INTL A,2024-08-28 6:00,2024,8,28,6:00,15.9,12.7,81,33,27,6.106043883,,,16.30083333,82.86898333,13.40165,0.65,2.1,336.2666667,1,,0.40083333,6.85,1.86898333,5.106043883
OTTAWA INTL A,2024-08-28 7:00,2024,8,28,7:00,15.5,12.8,84,33,21,28.00688292,,,15.8776,81.80998333,12.79066667,0.766666667,2.175,310.7,3.983333333,,0.3776,5.066666666,2.19001667,24.02354959
OTTAWA INTL A,2024-08-28 8:00,2024,8,28,8:00,15.3,11.7,79,34,25,88.13053403,,,15.33645,78.98326667,11.71676667,1.108333333,2.741666667,177.6666667,14.38333333,,0.03645,5.836111111,0.01673333,73.7472007
OTTAWA INTL A,2024-08-28 9:00,2024,8,28,9:00,15.8,10.7,71,35,26,307.5828768,,,15.18868333,72.28936667,10.25005,1.658333333,3.516666667,128,57.98333333,,0.61131667,5.563888889,1.28936667,249.5995435
OTTAWA INTL A,2024-08-28 10:00,2024,8,28,10:00,16.4,10.8,69,36,18,647.8658473,,,16.0846,68.22941667,10.24015,1.216666667,2.966666667,98.68333333,112.9,,0.3154,3.783333333,0.77058333,534.9658473
OTTAWA INTL A,2024-08-28 11:00,2024,8,28,11:00,18.1,11.3,64,1,13,481.5969685,,,16.65975,66.285,10.35885,0.95,2.366666667,102.0166667,77.73333333,,1.44025,2.661111111,2.285,403.8636352
OTTAWA INTL A,2024-08-28 12:00,2024,8,28,12:00,18.7,10.9,60,3,13,780.765247,,,17.4569,62.79331667,10.29296667,0.983333333,2.508333333,187.0333333,83.61666667,,1.2431,2.627777778,2.79331667,697.1485803
OTTAWA INTL A,2024-08-28 13:00,2024,8,28,13:00,18.9,10.9,59,1,20,493.8712852,,,18.1415,60.10881667,10.29235,0.958333333,2.391666667,203.05,80.76666667,,0.7585,4.597222223,1.10881667,413.1046185
OTTAWA INTL A,2024-08-28 14:00,2024,8,28,14:00,19.6,11,57,36,16,441.8136618,,,17.78618333,61.37791667,10.27411667,1.183333333,2.65,246.8333333,76.91666667,,1.81381667,3.261111111,4.37791667,364.8969951
OTTAWA INTL A,2024-08-28 15:00,2024,8,28,15:00,19.6,11.4,59,1,11,631.7997788,,,18.11353333,60.5934,10.3896,1.091666667,2.666666667,141.15,98.5,,1.48646667,1.963888889,1.5934,533.2997788
OTTAWA INTL A,2024-08-28 16:00,2024,8,28,16:00,18.5,11.1,62,1,14,452.1686732,,,18.31236667,60.11743333,10.45815,1.091666667,2.525,194.2666667,78.18333333,,0.18763333,2.797222222,1.88256667,373.9853399
OTTAWA INTL A,2024-08-28 17:00,2024,8,28,17:00,18.6,10.6,60,35,22,321.576784,,,18.71655,60.18175,10.85245,0.85,2.108333333,187.8,77.78333333,,0.11655,5.261111111,0.18175,243.7934507
OTTAWA INTL A,2024-08-28 18:00,2024,8,28,18:00,17.8,10.3,61,36,17,164.7960444,,,18.47103333,61.21376667,10.88056667,0.858333333,2.233333333,140.05,34.38333333,,0.67103333,3.863888889,0.21376667,130.4127111
OTTAWA INTL A,2024-08-28 19:00,2024,8,28,19:00,16.5,10.4,67,36,17,22.24422403,,,17.47373333,65.68096667,10.99156667,0.141666667,1.091666667,68.63333333,4.766666667,,0.97373333,4.580555555,1.31903333,17.47755736
OTTAWA INTL A,2024-08-28 20:00,2024,8,28,20:00,15.8,10.7,71,1,14,2.114103633,,,16.34976667,70.39855,10.9675,0.075,0.85,39.98333333,1,,0.54976667,3.813888889,0.60145,1.114103633
OTTAWA INTL A,2024-08-28 21:00,2024,8,28,21:00,14.6,10.6,77,1,12,1.852633617,,,15.41796667,73.65815,10.75253333,0,0.325,1.016666667,1,,0.81796667,3.333333333,3.34185,0.852633617
OTTAWA INTL A,2024-08-28 22:00,2024,8,28,22:00,14.1,10.7,80,2,13,1.56456155,,,14.90026667,75.70073333,10.66361667,0.008333333,0.3,5.65,1,,0.80026667,3.602777778,4.29926667,0.56456155
OTTAWA INTL A,2024-08-28 23:00,2024,8,28,23:00,13.9,10.9,82,3,18,1.603590433,,,14.42775,78.29346667,10.71165,0.008333333,0.6,1.366666667,1,,0.52775,4.991666667,3.70653333,0.603590433
OTTAWA INTL A,2024-08-29 0:00,2024,8,29,0:00,13.2,11,87,3,19,1.532627717,,,14.23573333,78.90595,10.64183333,0.016666667,0.508333333,28.55,1,,1.03573333,5.261111111,8.09405,0.532627717
OTTAWA INTL A,2024-08-29 1:00,2024,8,29,1:00,11.4,11.2,99,4,15,1.807872367,,,13.81756667,77.77356667,10.0189,0.116666667,1.125,26.76666667,1,,2.41756667,4.05,21.22643333,0.807872367
OTTAWA INTL A,2024-08-29 2:00,2024,8,29,2:00,12,10.3,89,3,18,1.690008367,,,13.19698333,78.59895,9.573416667,0.041666667,0.833333333,15.13333333,1,,1.19698333,4.958333333,10.40105,0.690008367
OTTAWA INTL A,2024-08-29 3:00,2024,8,29,3:00,10.1,9.7,97,4,12,1.706167467,,,12.71871667,80.559,9.4729,0.016666667,0.583333333,36.06666667,1,,2.61871667,3.316666666,16.441,0.706167467
OTTAWA INTL A,2024-08-29 4:00,2024,8,29,4:00,9.8,9.4,98,4,13,1.743212917,,,11.9462,84.99875,9.515166667,0,0.175,6,1,,2.1462,3.611111111,13.00125,0.743212917
OTTAWA INTL A,2024-08-29 5:00,2024,8,29,5:00,9.6,9.3,98,3,17,1.632953083,,,11.49253333,86.35463333,9.306066667,0,0.1,5.1,1,,1.89253333,4.722222222,11.64536667,0.632953083
OTTAWA INTL A,2024-08-29 6:00,2024,8,29,6:00,10.2,9.6,96,3,12,20.90929153,,,11.25726667,86.11433333,9.033266667,0,0.316666667,5.3,3.883333333,,1.05726667,3.333333333,9.88566667,17.0259582
OTTAWA INTL A,2024-08-29 7:00,2024,8,29,7:00,12.8,9.7,81,4,16,155.3139225,,,12.7406,79.30691667,9.242616667,0.033333333,0.65,14.13333333,103.2166667,,0.0594,4.411111111,1.69308333,52.0972558
OTTAWA INTL A,2024-08-29 8:00,2024,8,29,8:00,14.3,10.2,76,5,16,347.3278313,,,14.80018333,70.95733333,9.594683333,0.15,1.016666667,61.53333333,141.7333333,,0.50018333,4.294444444,5.04266667,205.594498
OTTAWA INTL A,2024-08-29 9:00,2024,8,29,9:00,15.4,10,70,8,12,521.3771022,,,15.61381667,68.01073333,9.74455,0.216666667,1.325,67.43333333,98.96666667,,0.21381667,3.116666666,1.98926667,422.4104355
OTTAWA INTL A,2024-08-29 10:00,2024,8,29,10:00,16.8,10.9,68,5,15,675.2822053,,,16.53576667,64.39656667,9.807216667,0.316666667,1.566666667,99.66666667,104.9333333,,0.26423333,3.85,3.60343333,570.348872
OTTAWA INTL A,2024-08-29 11:00,2024,8,29,11:00,17.8,10.3,61,4,16,779.6598303,,,17.069,62.42745,9.8486,0.816666667,2.325,68.55,95.45,,0.731,3.627777777,1.42745,684.2098303
OTTAWA INTL A,2024-08-29 12:00,2024,8,29,12:00,19.4,11.1,58,5,18,838.9207685,,,17.86978333,61.04595,10.26891667,0.733333333,2.35,63.31666667,109.4,,1.53021667,4.266666667,3.04595,729.5207685
OTTAWA INTL A,2024-08-29 13:00,2024,8,29,13:00,20,11.7,58,8,13,833.476868,,,19.01476667,59.83995,11.04753333,0.658333333,2.291666667,52,81.05,,0.98523333,2.952777778,1.83995,752.426868
OTTAWA INTL A,2024-08-29 14:00,2024,8,29,14:00,20.8,12.1,57,8,12,754.7716153,,,19.98956667,56.8953,11.20121667,0.833333333,2.491666667,52.93333333,63.96666667,,0.81043333,2.5,0.1047,690.8049486
OTTAWA INTL A,2024-08-29 15:00,2024,8,29,15:00,21,12,56,6,13,654.5529288,,,20.71518333,53.7792,11.02336667,0.75,2.366666667,59.48333333,84.26666667,,0.28481667,2.861111111,2.2208,570.2862621
OTTAWA INTL A,2024-08-29 16:00,2024,8,29,16:00,21.1,11.5,54,6,22,509.143324,,,21.38791667,49.81998333,10.49591667,0.183333333,1.275,83.63333333,75.21666667,,0.28791667,5.927777778,4.18001667,433.9266573
OTTAWA INTL A,2024-08-29 17:00,2024,8,29,17:00,20.7,11.2,54,4,18,329.9777187,,,21.55163333,49.10176667,10.42965,0.166666667,1.275,67.73333333,123.3,,0.85163333,4.833333333,4.89823333,206.6777187
OTTAWA INTL A,2024-08-29 18:00,2024,8,29,18:00,18.6,10.6,59,6,14,131.320116,,,20.48998333,51.62755,10.20358333,0.066666667,0.691666667,82.16666667,26.81666667,,1.88998333,3.822222222,7.37245,104.5034493
OTTAWA INTL A,2024-08-29 19:00,2024,8,29,19:00,15.8,10.4,70,8,10,18.8968673,,,18.91746667,58.67476667,10.63746667,0.008333333,0.1,78.18333333,3.866666667,,3.11746667,2.769444445,11.32523333,15.03020063
OTTAWA INTL A,2024-08-29 20:00,2024,8,29,20:00,15.8,10.4,70,7,10,1.94798885,,,17.7804,62.50265,10.53938333,0,0.05,85.33333333,1,,1.9804,2.777777778,7.49735,0.94798885
OTTAWA INTL A,2024-08-29 21:00,2024,8,29,21:00,14.8,10.2,74,7,13,1.8613031,,,16.88848333,67.7517,10.88816667,0,0,87,1,,2.08848333,3.611111111,6.2483,0.8613031
